1.30	participem nullum collato foedere passus. 
1.31	summa potestatum Pater est, 1 dominatio rerum,
1.32	virtutum sublime caput, fons unicus orbis,
1.33	naturalis apex, generisque et originis auctor;
1.34	ex quo cuncta fluunt, et lux et tempora et anni
1.35	et numerus, qui post aliquid dedit esse secundum; 
1.36	unus enim princeps numeri est, nec dinumerari
1.37	tantum unus potis est. sic, cum Pater ac Deus alter
1.38	non sit, item Christus non sit genitore secundus,
1.39	anterior numero est, cui Filius unicus uni est.
1.40	ille Deus, meritoque Deus, quia primus et unus, 
1.41	in virtute sua primus, tum primus in illo
1.42	quem genuit, quid enim differt generatio simplex?
1.43	unum semper erit gignens atque unus ab uno
1.44	ante chaos genitus numeroque et tempore liber,
1.45	quis dixisse duos rem maiestate sub una 
1.46	regnantem propriamque sibi retroque perennem
1.47	ausit, et unius naturae excindere vires?
1.48	numquid adoptivum genitor sibi sumpsit, ut alter
1.49	externi generis numerum praestare duorum
1.50	debeat et geminum distans inducere numen? 
1.51	forma Patris veri verus stat Filius ac se
1.52	unum rite probat dum formam servat eandem,
1.53	non amor adscitus sociat nec iungit utrumque
1.54	coniurata fides, pietas sed certa genusque
1.55	unum, quod Deus est, summam revocatur ad unam. 
1.56	haec tibi, Marcion, via displicet, hanc tua damnat
1.57	secta fidem dominis caelum partita duobus,
1.58	quae te confundunt nebulae? quis somnus
1.59	inerti incubat ingenio, cui per phantasmata duplex
1.60	occurrit species bivio dispersa superne 
1.61	si vim mentis hebes stupor obsidet, aspice saltem
1.62	obvia terrenis oculis elementa, quibus se
1.63	res occulta Dei dignata est prodere signis,
1.64	hanc heresin praesaga Patris praeviderat olim
1.65	maiestas: fore qui rectorem lucis et orbis 
1.66	scinderet in partes geminatum segrege regno,
1.67	idcirco specimen posuit spectabile nostris
1.68	exemplumque oculis, ne quis duo numina credat
1.69	imperitare, vagis mundi per inania formis . 1
1.70	una per inmensam caeli caveam revolutos 
1.71	praebet flamma dies, texit sol unicus annum;
1.72	triplex ille tamen nullo discrimine trina
1.73	subnixus ratione viget, splendet, volat, ardet,
1.74	motu agitur, fervore cremat, tum lumine fulget.
1.75	sunt tria nempe simul, lux et calor et vegetamen, 
1.76	una eademque tamen rota sideris indiscretis
1.77	fungitur his, uno servat tot munera ductu
1.78	et tribus una subest mixtim substantia rebus.
1.79	non conferre Deo velut aequiperabile quidquam
1.80	ausim, nec Domino famulum conponere signum; 
1.81	ex minimis sed grande suum voluit Pater ipse
1.82	coniectare homines, quibus ardua visere non est.
1.83	parvorum speculo non intellecta notamus,
1.84	et datur occultum per proxima quaerere verum.
1.85	nemo duos soles nisi sub glaucomate vidit 
1.86	aut, si fusca polum sntfudit palla serenum,
1.87	oppositus quotiens radiorum spicula nimbus
1.88	igne repercusso mentitos spargit in orbes.
1.89	sunt animis etiam sua nubila, crassus et aer,
1.90	est glaucoma, aciem quod tegmine velet aquoso, 
1.91	libera ne tenerum penetret meditatio caelum
1.92	neve Deum rapidis conprendat sensibus unum;
1.93	spargitur in bifidas male sana intentio luces,
1.94	et duplices geminis auctoribus extruit aras.
1.95	si duo sunt, igitur cur non sint multa Deorum 
1.96	milia cur numero Deitas contenta gemello est?
1.97	an non in populos dispersa examina Divum
1.98	fundere erat melius mundumque inplere capacem
1.99	semideis passim nullo discrimine monstris,
1.100	quis fera barbaries perituros mactat honores? 
1.101	dissona discretum retinent si numina caelum,
1.102	convenit et nebulis et fontibus et reboanti
1.103	oceano et silvis et collibus et speluncis,
1.104	fluminibus, ventis, fornacibus atque metallis
1.105	assignare Deos proprios, sua cuique iura. 
1.106	vel, si gentiles sordet venerarier umbras
1.107	et placet esse duos sceptris sodalibus aequos,
1.108	dic, age, quis terras dicionis sorte retentet,
1.109	quis regat aequoreas aeterna lege procellas,
1.110	ede coheredum distinctum ius dominorum. 
1.111	unus, ais, ‘tristi residet sublimis in arce,
1.112	auctor nequitiae, scelerum Deus, asper, iniquus,
1.113	qui quodcumque malum vitioso fervet in orbe
1.114	sevit, et anguino medicans nova semina suco
1.115	rerum principium mortis de fomite traxit. 
1.116	ipse opifex mundi terram, mare, sidera fecit,
1.117	condidit ipse hominem lutulenta et membra coëgit,
1.118	effigians quod morbus edat, quod crimine multo
1.119	sordeat, informi tumulus quod tabe resolvat.
1.120	ast alii pietatis amor placidumque medendi 
1.121	ingenium, recreans homines, mortalia servans.
1.122	Testamenta duo fluxerunt principe utroque:
1.123	tradidit iste novum melior, vetus illud acerbus.’
1.124	haec tua, Marcion, gravis et dialectica vox est,
1.125	immo haec attoniti phrenesis manifesta cerebri. 
1.126	novimus esse patrem scelerum, sed novimus ipsum
1.127	haudquaquam tamen esse Deum, quin immo gehennae
1.128	mancipium, Stygio qui sit damnandus Averno,
1.129	Marcionita Deus, tristis, ferus, insidiator,
1.130	vertice sublimis, cinctum cui nubibus atris 
1.131	anguiferum caput et fumo stipatur et igni,
1.132	liventes oculos subfundit felle perusto
1.133	invidia inpatiens iustorum gaudia ferre.
1.134	hirsutos iuba densa umeros errantibus hydris
1.135	obtegit et virides adlambunt ora cerastae. 
1.136	ipse manu laqueos per lubrica fila reflexos
1.137	in nodum revocat, facilique ligamine tortas
1.138	innectit pedicas nervosque in vincula tendit,
1.139	ars olli captare feras, animalia bruta
1.140	inretire plagis, retinacula denique caecis 
1.141	indeprensa locis erranti opponere praedae,
1.142	hic ille est venator atrox, qui caede frequenti
1.143	incautas animas non cessat plectere, Nebroth,
1.144	qui mundum curvis anfractibus et silvosis
1.145	horrentem scopulis versuto circuit astu, 
1.146	fraude alios tectisque dolis innectere adortus,
1.147	porro giganteis alios luctando lacertis
1.148	frangere, funereos late exercere triumphos,
1.149	inproba mors, quid non mortalia pectora cogis?
1.150	ipse suam (pudet heu!) contempto principe vitae 
1.151	perniciem veneratur homo, colit ipse cruentum
1.152	carnificem gladiique aciem iugulandus adorat,
1.153	in tantum miseris peccati nectare captis
1.154	dulce mori est, tanta in tenebris de peste voluptas!
1.155	qui mala principio genuit Deus esse putatur, 
1.156	quique bona infecit vitiis et candida nigris!
1.157	par furor illorum, quos tradit fama dicatis
1.158	consecrasse deas Febrem Scabiemque sacellis.
1.159	inventor vitii non est Deus: angelus illud
1.160	degener infami conceptum mente creavit, 
1.161	qui prius augustum radiabat sidus et ingens
1.162	ex nihilo splendor nutrito ardebat honore.
1.163	ex nihilo nam cuncta retro, factumque quod usquam est,
1.164	at non ex nihilo Deus et Sapientia vera
1.165	Spiritus et Sanctus, res semper viva nec umquam 
1.166	coepta, sed aerios etiam molita ministros,
1.167	horum de numero quidam pulcherrimus ore,
1.168	maiestate ferox, nimiis dum viribus auctus
1.169	inflatur, dum grande tumens sese altius effert
1.170	ostentatque suos licito iactantius ignes, 
1.171	persuasit propriis genitum se viribus ex se
1.172	materiam sumpsisse sibi, qua primitus esse
1.173	inciperet, nascique suum sine principe coeptum,
1.174	hinc schola subtacitam meditatur gignere sectam,
1.175	quae docet e tenebris subitum micuisse tyrannum, 
1.176	qui velut aeterna latitans sub nocte retrorsum
1.177	vixerit et tecto semper regnaverit aevo.
1.178	aemulus, ut memorant, opera ad divina repente
1.179	corrumpenda caput caligine protulit atra.
1.180	hoc ratio sed nostra negat, cui non licet unam 
1.181	infirmare fidem, sacro quae tradita libro est.
1.182	nil, ait, ‘absque Deo factum, sed cuncta per ipsum,
1.183	cuncta, nec est alius quisquam nisi factus ab ipso.’
1.184	sed factus de stirpe bonus, bonitatis in usum
1.185	proditus et primo generis de fonte serenus, 
1.186	deterior mox sponte sua, dum decolor illum
1.187	inficit invidia stimulisque instigat amaris.
1.188	arsit enim scintilla odii de fomite zeli
1.189	et dolor ingenium subitus conflavit iniquum,
1.190	viderat argillam simulacrum et structile flatu 
1.191	concaluisse Dei, dominum quoque conditioni 1
1.192	inpositum, natura soli pelagique polique
1.193	ut famulans homini locupletem fundere partum
1.194	nosset et effusum terreno addicere regi.
1.195	inflavit fermento animi stomachante tumorem 
1.196	bestia deque acidis vim traxit acerba medullis;
1.197	bestia sorde carens, cui tunc sapientia longi
1.198	corporis enodem servabat recta iuventam,
1.199	conplicat ecce novos sinuoso pectore nexus,
1.200	involvens nitidam spiris torquentibus alvum. 
1.201	simplex lingua prius varia micat arte loquendi,
1.202	et discissa dolis resonat sermone trisulco.
1.203	hinc natale caput vitiorum, principe ab illo
1.204	fluxit origo mali, qui se corrumpere primum,
1.205	mox hominem didicit nullo informante magistro. 
1.206	ultimus exitium subverso praeside mundus
1.207	sortitur mundique omnis labefacta supellex,
1.208	non aliter quam cum incautum spoliare viantem
1.209	forte latro adgressus, praedae prius inmemor, ipsum
1.210	ense ferit dominum, pugnae nodumque moramque, 
1.211	quo pereunte trahat captivos victor amictus
1.212	iam non obstanti locuples de corpore praedo,
1.213	sic homini subiecta domus, ditissimus orbis
1.214	scilicet in facilem domino peccante ruinam
1.215	lapsus erile malum iam tunc vitiabilis hausit. 
1.216	tunc lolium lappasque leves per adultera culta
1.217	ferre malignus ager glaebis male pinguibus ausus
1.218	triticeam vacuis segetem violavit avenis;
1.219	tunc etiam innocuo vitulorum sanguine pasci,
1.220	iamque iugo edomitos rictu laniare iuvencos 
1.221	occiso pastore truces didicere leones,
1.222	nec non et querulis balatibus inritatus
1.223	plenas nocte lupus studuit perrumpere caulas,
1.224	omne animal diri callens sollertia furti
1.225	inbuit et tortos acuit fallacia sensus. 
1.226	quamvis maceries florentes ambiat hortos,
1.227	saepibus et densis vallentur vitea rura,
1.228	aut populator edet gemmantia germina bruchus,
1.229	aut avibus discerpta feris lacerabitur uva. 
1.230	uid loquar herbarum fibras medicante veneno 
1.231	tinctas letiferi fudisse pericula suci?
1.232	noxius in teneris sapor aestuat ecce frutectis,
1.233	cum prius innocuas tulerit natura cicutas,
1.234	roscidus et viridem qui vestit flos rhododaphnen
1.235	pabula lascivis dederit sincera capellis. 
1.236	ipsa quoque oppositum destructo foedere certo
1.237	transcendunt elementa modum rapiuntque ruuntque
1.238	omnia legirupis quassantia viribus orbem.
1.239	frangunt umbriferos aquilonum proelia lucos,
1.240	et cadit inmodicis silva exstirpata procellis. 
1.241	parte alia violentus aquis torrentibus amnis
1.242	transilit obiectas, praescripta repagula, ripas
1.243	et vagus eversis late dominatur in agris.
1.244	nec tamen his tantam rabiem nascentibus ipse
1.245	conditor instituit, sed laxa licentia rerum 
1.246	turbavit placidas rupto moderamine leges.
1.247	nec mirum si membra orbis concussa rotantur,
1.248	si vitiis agitata suis mundana laborat
1.249	machina, si terras luis incentiva fatigat:
1.250	exemplum dat vita hominum, quo cetera peccent, 
1.251	vita hominum, cui quidquid agit vesania et error
1.252	suppeditant, ut bella fremant, ut fluxa voluptas
1.253	diffluat, inpuro fervescat ut igne libido,
1.254	sorbeat ut cumulos nummorum faucibus amplis
1.255	gurges avaritiae, finis quam nullus habendi 
1.256	temperat aggestis addentem vota talentis,
1.257	auri namque fames parto fit maior ab auro.
1.258	inde seges scelerum, radix et sola malorum,
1.259	dum scatebras fluviorum omnes et operta metalla
1.260	eliquat ornatus solvendi leno pudoris, 
1.261	dum venas squalentis humi scrutatur inepta
1.262	ambitio scalpens naturae occulta latentis,
1.263	si quibus in foveis radiantes forte lapillos
1.264	rimata inveniat, nec enim contenta decore
1.265	ingenito externam mentitur femina formam 
1.266	ac, velut artificis Domini manus inperfectum
1.267	os dederit, quod adhuc res exigat aut hyacinthus
1.268	pingere sutilibus redimitae frontis in arce,
1.269	colla vel ignitis sincera incingere sertis,
1.270	auribus aut gravidis virides suspendere bacas, 
1.271	nectitur et nitidis concharum calculus albens
1.272	crinibus aureolisque riget coma texta catenis,
1.273	taedet sacrilegas matrum percurrere curas,
1.274	muneribus dotata Dei quae plasmata fuco
1.275	inficiunt, ut pigmentis cutis inlita perdat 
1.276	quod fuerat, falso non agnoscenda colore,
1.277	haec sexus male fortis agit, cui pectore in arto
1.278	mens fragilis facili vitiorum fluctuat aestu.
1.279	quid quod et ipse caput muliebris corporis et rex,
1.280	qui regit invalidam propria de carne resectam 
1.281	particulam, qui vas tenerum dicione gubernat,
1.282	solvitur in luxum? cernas mollescere cultu
1.283	heroas vetulos, opifex quibus aspera membra
1.284	finxerat et rigidos duraverat ossibus artus,
1.285	sed pudet esse viros, quaerunt vanissima quaeque 
1.286	quis niteant,genuina leves ut robora solvant,
1.287	vellere non ovium, sed Eoo ex orbe petitis
1.288	ramorum spoliis fluitantes sumere amictus
1.289	gaudent et durum scutulis perfundere corpus.
1.290	additur ars, ut fila herbis saturata recoctis 
1.291	inludant varias distincto stamine formas,
1.292	ut quaeque est lanugo ferae mollissima tactu,
1.293	pectitur. hunc videas lascivas praepete cursu
1.294	venantem tunicas, avium quoque versicolorum
1.295	indumenta novis texentem plumea telis, 
1.296	illum pigmentis redolentibus et peregrino
1.297	pulvere femineas spargentem turpiter auras,
1.298	omnia luxus habet nostrae vegetamina vitae,
1.299	sensibus in quinque statuens quae condidit auctor,
1.300	auribus atque oculis, tum naribus atque palato 
1.301	quaeritur infectus vitiosis artibus usus;
1.302	ipse etiam toto pollet qui corpore tactus
1.303	palpamen tenerum blandis ex fotibus ambit,
1.304	pro dolor! ingenuas naturae occumbere leges,
1.305	captivasque trahi regnante libidine dotes! 
1.306	perversum ius omne viget, dum quidquid habendum
1.307	omnipotens dederat studia in contraria vertunt,
1.308	idcircone, rogo, speculatrix pupula molli
1.309	subdita palpebrae est, ut turpia semivirorum
1.310	membra theatrali spectet vertigine ferri, 
1.311	incestans miseros foedo oblectamine visus?
1.312	aut ideo spirant mediaque ex arce cerebri
1.313	demittunt geminas sociata foramina nares,
1.314	ut bibat inlecebras male conciliata voluptas
1.315	quas pigmentato meretrix iacit inproba crine? 
1.316	num propter lyricae modulamina vana puellae
1.317	nervorumque sonos et convivale calentis
1.318	carmen nequitiae patulas Deus addidit aures
1.319	perque cavernosos iussit penetrare meatus
1.320	vocis iter? numquid madido sapor inditus ori 
1.321	vivit ob hanc causam, medicata ut fercula pigram
1.322	ingluviem vegetamque gulam ganeonis inescent,
1.323	per varios gustus instructa ut prandia ducat
1.324	in noctem lassetque gravem sua crapula ventrem?
1.325	quid durum, quid molle foret, quid lene, quid horrens, 
1.326	quid calidum gelidumve, Deus cognoscere nosmet
1.327	ad tactum voluit palpandi interprete sensu,
1.328	at nos delicias plumarum et linea texta
1.329	sternimus atque cutem fulcro adtenuante polimus.
1.330	felix qui indultis potuit mediocriter uti 
1.331	muneribus parcumque modum servare fruendi,
1.332	quem locuples mundi species et amoena venustas
1.333	et nitidis fallens circumflua copia rebus
1.334	non capit, ut puerum, nec inepto addicit amori,
1.335	qui sub adumbrata dulcedine triste venenum 
1.336	deprendit latitare boni mendacis operto,
1.337	sed fuit id quondam nobis sanctumque bonumque
1.338	principio rerum, Christus cum conderet orbem,
1.339	vidit enim Deus esse bonum velut ipse Moyses
1.340	historicus mundi nascentis testificatus 
1.341	vidit, ait, Deus esse bonum quodcumque creavit. 
1.342	hoc sequar, hoc stabili conceptum mente tenebo,
1.343	inspirante Deo quod sanctus vaticinator
1.344	prodidit antiquae recolens primordia lucis,
1.345	esse bonum quidquid Deus et Sapientia fecit. 
1.346	conditor ergo boni Pater est et cum Patre Christus,
1.347	nam Deus, atque Deus Pater est et Filius unum;
1.348	quippe unum natura facit, quae constat utrique
1.349	una voluntatis, iuris, virtutis, amoris,
1.350	non tamen idcirco duo numina nec duo rerum 
1.351	artifices, quoniam generis dissensio nulla est,
1.352	atque ideo nulla est operis distantia, nulla
1.353	ingenii, peperit bona omnia conditor unus.
1.354	nil luteum de fonte fluit nec turbidus umor
1.355	nascitur aut primae violatur origine venae, 
1.356	sed dum liventes liquor incorruptus harenas
1.357	praelambit, putrefacta inter contagia sordet.
1.358	numquid equus, ferrum, taurus, leo, funis, olivum
1.359	in se vim sceleris, cum formarentur, habebant?
1.360	quod iugulatur homo, non ferrum causa furoris 
1.361	sed manus est; nec equum vesania fervida circi
1.362	auctorem levitatis habet rabidive fragoris:
1.363	mens vulgi rationis inops, non cursus equorum
1.364	perfurit: infami studio perit utile donum,
1.365	sic Lacedaemonias oleo maduisse palaestras 
1.366	novimus et placidum servire ad crimina sucum,
1.367	inde per aerium pendens audacia funem
1.368	ardua securis scandit proscaenia plantis,
1.369	inde feras volucri temeraria corpora saltu
1.370	transibunt mortisque inter discrimina ludunt. 
1.371	sanguinis humani spectacula publicus edit
1.372	consensus legesque iubent venale parari
1.373	supplicium, quo membra hominum discerpta cruentis
1.374	morsibus oblectent hilarem de funere plebem,
1.375	mille alia stolidi bacchantia gaudia mundi 
1.376	percensere piget, quae veri oblita Tonantis
1.377	humanum miseris volvunt erroribus aevum,
1.378	nemo animum summi memorem genitoris in altum
1.379	excitat, ad caelum mittit suspiria nemo,
1.380	nec recolens apicem solii natalis ad ipsum 
1.381	respicit auctorem, nec spem super aera librat,
1.382	sed mentem gravidis contentam stertere curis
1.383	indigno subdit domino perituraque pronus
1.384	diligit et curvo quaerit terrestria sensu.
1.385	hoc pulchrum quod terra parit, quod gloria confert 
1.386	lubrica, commendat quod perniciosa voluptas,
1.387	quod velut excitus difflato pulvere ventus
1.388	praeterit, exemplo tenuis quod transvolat umbrae,
1.389	his aegras animas morborum pestibus urget
1.390	praedo potens, tacitis quem viribus interfusum 
1.391	corda bibunt hominum; serit ille medullitus omnes
1.392	nequitias spargitque suos per membra ministros,
1.393	namque illic numerosa cohors sub principe tali
1.394	militat horrendisque animas circumsidet armis,
1.395	Ira, Superstitio, Maeror, Discordia, Luctus, 1 
1.396	Sanguinis atra Sitis, vini Sitis et Sitis Auri,
1.397	Livor, Adulterium, Dolus, Obtrectatio, Furtum,
1.398	informes horrent facies habituque minaces.
1.399	Ambitio ventosa tumet, Doctrina superbit,
1.400	personat Eloquium, nodos Fraus abdita nectit. 
1.401	inde canina foro latrat Facundia toto,
1.402	hinc gerit Herculeam vilis Sapientia clavam,
1.403	ostentatque suos vicatim gymnosophistas,
1.404	inccrat lapides fumosos Idololatrix
1.405	Religio et surdis pallens advolvitur aris. 
1.406	heu quantis mortale genus premit inprobus hostis
1.407	armigeris, quanto ferrata satellite ductor
1.408	bella gerit, quanta victos dicione triumphat!
1.409	surgit in auxilium Chananeus atque agmina denset
1.410	casside terribilis, saetarum pondera mento 
1.411	concutiens dextramque gravi cum cuspide quassans.
1.412	ast alia de parte furens exercitus ardet
1.413	regis Amorraei, tum milia Gergeseorum
1.414	effundunt aciem toto volitantia campo;
1.415	eminus hi feriunt, confligunt comminus illi. 
1.416	ecce Zebusiacae fervent ad proelia turmae,
1.417	aurea tela quibus de sanguine tincta draconis
1.418	mortifero splendore micant radiantque
1.419	necantque. nec non terrificas pilis armare catervas
1.420	te, Cittaee, iuvat; sed gens Pherezaea sagittis 
1.421	insultat virtute pari, sed dispare ferro,
1.422	postremum cuneum rex promovet Euvaeorum
1.423	squamosum thoraca gerens de pelle colubri,
1.424	his subnixa viris scelerum perversa potestas
1.425	edomat invalidas mentes, quae simplicitate 
1.426	indociles bellique rudes sub foedere falso
1.427	tristis amicitiae primum socia agmina credunt,
1.428	Mammoneamque fidem pacis sub amore sequuntur.
1.429	mox faciles ad vincla rapi iuga dura volentes
1.430	addictis subeunt cervicibus, et nebulonum 
1.431	spirituum iussis servire ferocibus optant.
1.432	ille,supervacuis augens patrimonia fundis
1.433	finitimisque inhians contempto limite agellis,
1.434	ducitur innexus manicis et mille catenis
1.435	ante triumphales currus post terga revinctus, 
1.436	nec se barbaricis addictum sentit habenis.
1.437	hic, qui ventosae scandit fastigia famae
1.438	inflaturque cavo pompae popularis honore,
1.439	qui summum solidumque bonum putat ambitionis
1.440	crescere successu, praeconum voce trementes 
1.441	exanimare reos, miserorum in corpora fasces
1.442	frangere, terribiles legum exercere secures,
1.443	in laqueum iam colla dedit, iam compede dura
1.444	nectitur et pedibus servilia vincula limat.
1.445	credite, captivi mortales, hostica quos iam 
1.446	damnatos cohibent ergastula, quos famulatu
1.447	poenarum virtus non intellecta coercet,
1.448	haec illa est Babylon, haec transmigratio nostrae
1.449	gentis et horribilis victoria principis Assur,
1.450	carmine luctifico quam deflens Hieremias 
1.451	orbatam propriis ululavit civibus urbem,
1.452	num latet aut dubium est animas de semine Iacob
1.453	exilium gentile pati, quas Persica regna
1.454	captivas retinent atque in sua foedera cogunt?
1.455	illic natali desuescunt vivere ritu 
1.456	moribus et patriis exutae in barbara iura
1.457	degenerant linguamque novam vestemque sequuntur,
1.458	deque profanato discunt sordescere cultu
1.459	nutricemque abolent petulanti e pectore Sion.
1.460	iam patriae meminisse piget, iam mystica frangunt 
1.461	organa et externi laudant anathemata regni.
1.462	nonne fuit melius saevum Memphitidis aulae
1.463	imperium tolerasse patres penitusque sinistris
1.464	adsedisse focis, positos Pharaonis iniqui
1.465	sub pedibus, limo et paleis servire paratos, 
1.466	carnis et inmodicae spurco ructamine crudos?
1.467	quo tantum auxilii per prodigialia signa
1.468	effudit Dominus, populum dum forte rebellem
1.469	servat ope inmerita, vinclis dum subdita colla
1.470	solvit et Aegyptum virga serpente coercet? 
1.471	quid iuvat aequoreum pelago cedente profundum
1.472	pulverea calcasse via, cum conscia ponti
1.473	saxa sub ignoto patuerunt prodita caelo
1.474	aruit et medio sitiens in gurgite limus,
1.475	si victor virtute Dei mediasque tenebras 
1.476	luce columnari scindens exercitus olim
1.477	perdidit inventi vallem botryonis opimam,
1.478	si nescit versare solum, cui melle perenni
1.479	glaeba fluens niveos permiscet lactea rivos,
1.480	si domitam Ierichon lituis atque aere canoro 
1.481	rursus in antiquos patitur consurgere muros,
1.482	si ripis reflui Iordanis pellitur et iam
1.483	deserit adscriptam dimensa in iugera sortem,
1.484	denique si structam tantis sudoribus urbem
1.485	et quae nubigenas transcendunt culmina nimbos 
1.486	defensare nequit, si nescit quis lapis ille est
1.487	hostibus obsistens et inexpugnabile turris
1.488	praesidium, quem non aerato machina rostro
1.489	arietat insiliens, nec ferrea verbera quassant?
1.490	angulus hic portae in capite est, hic continet omnem 
1.491	saxorum seriem constructaque limina firmat,
1.492	quem qui rite suis per propugnacula muris
1.493	noverit insertum, seque ac sua moenia vallo
1.494	praecingat triplici celsa stans eminus arce,
1.495	fretus amore petrae castis et pervigil armis, 
1.496	non illum regina Tyri, non accola magni
1.497	Euphratis Parthus rapiet, non decolor Indus
1.498	tempora pinnatis redimitus nigra sagittis,
1.499	quin si fulmineos cogens ad bella gigantas
1.500	allophilus tua castra velit delere tyrannus, 
1.501	tutus eris, nec te firma statione movebit
1.502	ipse Charon mundi, numen Marcionis, ipse,
1.503	qui regit aerio vanas sub sole tenebras,
1.504	nam vanum quidquid sol aspicit, ex elementis
1.505	cuncta solubilibus fluxoque creamine constant. 
1.506	fallo, creaturam nisi doctor apostolus omnem
1.507	subiectam vanis non sponte laboribus orsus
1.508	periuro ingemuit miserans servire latroni:
1.509	errat ait, ‘qui luctamen cum sanguine nobis
1.510	et carne et venis ferventibus et vitioso 
1.511	felle putat calidisque animam peccare medullis.
1.512	non mentem sua membra premunt, nec ferrea virtus
1.513	oppugnat sensus liquidos bellove lacessit,
1.514	sed cum spiritibus tenebrosis nocte dieque
1.515	congredimur, quorum dominatibus umidus iste 
1.516	et pigris densus nebulis obtemperat aer.’
1.517	scilicet hoc medium, caelum inter et infima terrae
1.518	quod patet et vacuo nubes suspendit hiatu,
1.519	frena potestatum variarum sustinet ac sub
1.520	principe Belia rectoribus horret iniquis. 
1.521	his conluctamur praedonibus, ut sacra nobis
1.522	oris apostolici testis sententia prodit.
1.523	nemo habitum naturae, aut inritamina peccans
1.524	corporis accuset; facile est frenare rebelles
1.525	affectus carnis nimiosque retundere pulsus 
